faction_id|id|name|type|cp_cost|legend|turn|phase|detachment|description|
ORK|000008873005|BLITZA FIRE|Kult of Speed – Battle Tactic Stratagem|1|Fiercely gripping the trigger, with a manic grin as they close on their foes, Speed Freeks fire so many rounds that some just have to find a weak spot.|Your turn|Shooting phase|Kult of Speed|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><b>TARGET:</b> One <span class="tooltip00341" data-tooltip-content="#tooltip_content00341" data-tooltip-anchor="#tooltip_content00341"><span class="kwb">SPEED</span> <span class="kwb">FREEKS</span></span> unit from your army that has not been selected to shoot this phase.<br><b>EFFECT:</b> Until the end of the phase, ranged weapons equipped by models in your unit have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Lethal-Hits">[LETHAL HITS]</a></span> ability and, each time a model in your unit makes an attack that targets a unit within 9", a <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Critical Hit</a> is scored on an unmodified <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a> of 5+, instead of only a 6.<br><br><b>RESTRICTIONS:</b> A unit cannot be targeted by this and the Dakkastorm Stratagem in the same phase.|
ORK|000008873004|DAKKASTORM|Kult of Speed – Battle Tactic Stratagem|1|Often all an enemy will see of a Kult of Speed is a blur as they speed by, all guns blazing.|Your turn|Shooting phase|Kult of Speed|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00341" data-tooltip-content="#tooltip_content00341" data-tooltip-anchor="#tooltip_content00341"><span class="kwb">SPEED</span> <span class="kwb">FREEKS</span></span> unit from your army that has not been selected to shoot this phase.<br><br><b>EFFECT:</b> Until the end of the phase, ranged weapons equipped by models in your unit have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">[SUSTAINED HITS 1]</a></span> ability. While targeting a unit within 9", they have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">[SUSTAINED HITS 2]</a></span> ability instead.<br><br><b>RESTRICTIONS:</b> A unit cannot be targeted by this and the Blitza Fire Stratagem in the same phase.|
ORK|000008873007|MORE GITZ OVER ’ERE!|Kult of Speed – Strategic Ploy Stratagem|1|Sometimes new targets that emerge are just too juicy to ignore.|Opponent’s turn|Movement phase|Kult of Speed|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, just after an enemy unit ends a <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Normal</a>, <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advance</a> or <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fall Back move</a>.<br><br><b>TARGET:</b> One <span class="tooltip00341" data-tooltip-content="#tooltip_content00341" data-tooltip-anchor="#tooltip_content00341"><span class="kwb">SPEED</span> <span class="kwb">FREEKS</span></span> unit from your army that is within 9" of that enemy unit and is not within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of one or more enemy units.<br><br><b>EFFECT:</b> Your unit can make a <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Normal move</a> of up to 6".|
ORK|000008873003|SQUIG FLINGIN’|Kult of Speed – Strategic Ploy Stratagem|1|Speed Freeks live in their vehicles, so it's no surprise to find small squigs lurking in some compartments. A few are vicious, and entertaining, enough to be worth lobbing into nearby enemies to cause anarchy.|Your turn|Movement phase|Kult of Speed|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, just after a <span class="kwb">SPEED</span> <span class="kwb">FREEKS</span> or <span class="kwb">TRUKK</span> unit from your army ends a <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Normal</a>, <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advance</a> or <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fall Back move</a>.<br><br><b>TARGET:</b> That <span class="tooltip00341" data-tooltip-content="#tooltip_content00341" data-tooltip-anchor="#tooltip_content00341"><span class="kwb">SPEED</span> <span class="kwb">FREEKS</span></span> or <a class="kwbOne" href="/wh40k10ed/factions/orks/Trukk"><span class="kwb kwbo">TRUKK</span></a> unit.<br><br><b>EFFECT:</b> Select one enemy unit within 9" of your unit. That enemy unit must take a <a href="/wh40k10ed/the-rules/core-rules/#2.-Battle-shock">Battle-shock test</a> and, when doing so, subtract 1 from the result.|
ORK|000008873002|SPEEDIEST FREEKS|Kult of Speed – Strategic Ploy Stratagem|1|Speed Freeks are often just blurs of vehicular mayhem that prove difficult to land a blow on.|Either player’s turn|Shooting or Fight phase|Kult of Speed|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="tooltip00341" data-tooltip-content="#tooltip_content00341" data-tooltip-anchor="#tooltip_content00341"><span class="kwb">SPEED</span> <span class="kwb">FREEKS</span></span> or <a class="kwbOne" href="/wh40k10ed/factions/orks/Trukk"><span class="kwb kwbo">TRUKK</span></a> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, models in your unit have a 5+ <a href="/wh40k10ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>. If your unit is a <span class="kwb">VEHICLE</span> unit with an unmodified Toughness characteristic of 8 or less, until the end of the phase, models in your unit have a 4+ invulnerable save instead.|
ORK|000008366004|UNBRIDLED CARNAGE|War Horde – Battle Tactic Stratagem|1|When Orks get stuck into the foe, the carnage is wonderful to behold, at least for other Orks.|Either player’s turn|Fight phase|War Horde|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">ORKS</span> unit from your army that has not been selected to fight this phase.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit makes a melee attack, an unmodified <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 5+ scores a <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Critical Hit</a>.|
ORK|000008366007|ERE WE GO|War Horde – Battle Tactic Stratagem|1|Even Orks can put on a surprising turn of speed when the promise of a good face-to-face fight is in the offing.|Your turn|Movement phase|War Horde|<b>WHEN:</b> Start of your <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00090" data-tooltip-content="#tooltip_content00090" data-tooltip-anchor="#tooltip_content00090"><span class="kwb">ORKS</span> <span class="kwb">INFANTRY</span></span> unit from your army.<br><br><b>EFFECT:</b> Until the end of the turn, add 2 to <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advance</a> and <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">Charge rolls</a> made for your unit.|
ORK|000008366006|MOB RULE|War Horde – Battle Tactic Stratagem|1|The more Orks that gather in one place the more the Waaagh! energy flows, and the more fearless they all become.|Your turn|Command phase|War Horde|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>.  <br><br><b>TARGET:</b> One <span class="tooltip00598" data-tooltip-content="#tooltip_content00598" data-tooltip-anchor="#tooltip_content00598"><span class="kwb">MOB</span></span> unit from your army that contains 10 or more models and is not <a href="/wh40k10ed/the-rules/core-rules/#Below-Half-strength">Below Half-strength</a>.  <br><br><b>EFFECT:</b> Select one friendly <a href="/wh40k10ed/the-rules/core-rules/#2.-Battle-shock">Battle-shocked</a> <span class="tooltip00090" data-tooltip-content="#tooltip_content00090" data-tooltip-anchor="#tooltip_content00090"><span class="kwb">ORKS</span> <span class="kwb">INFANTRY</span></span> unit within 6" of that <span class="kwb">MOB</span> unit. That <span class="kwb">ORKS</span> <span class="kwb">INFANTRY</span> unit is no longer Battle-shocked.|
ORK|000008366005|’ARD AS NAILS|War Horde – Battle Tactic Stratagem|1|Sven the lowliest Ork Boy has a toughened hide and a dense skull. While there yet remains the prospect of a git to give a good kicking, it takes a blow of truly phenomenal strength to even give the Ork pause.|Either player’s turn|Shooting or Fight phase|War Horde|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="kwb">ORKS</span> unit from your army (excluding <span class="tooltip" title="Keyword does not appear in that faction."><s class="kwbs">GROTS</s></span>, <span class="tooltip00599" data-tooltip-content="#tooltip_content00599" data-tooltip-anchor="#tooltip_content00599"><span class="kwb">MONSTER</span></span> and <span class="tooltip00374" data-tooltip-content="#tooltip_content00374" data-tooltip-anchor="#tooltip_content00374"><span class="kwb">VEHICLE</span></span> units) that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, each time an attack targets your unit, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a>.|
ORK|000008366002|CAREEN!|War Horde – Epic Deed Stratagem|1|If their vehicle is on its last legs, any Ork worth their steering wheel will aim its blazing remains into the nearest cluster of enemies. The ensuing explosions never fail to raise a rousing cheer from nearby Ork onlookers.|Either player’s turn|Any phase|War Horde|<b>WHEN:</b> Any phase, just after an <span class="tooltip00130" data-tooltip-content="#tooltip_content00130" data-tooltip-anchor="#tooltip_content00130"><span class="kwb">ORKS</span> <span class="kwb">VEHICLE</span></span> unit from your army with the <a href="/wh40k10ed/the-rules/core-rules/#Assault">Deadly Demise</a> ability is <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a>.<br><br><b>TARGET:</b> That destroyed <span class="kwb">ORKS</span> <span class="kwb">VEHICLE</span> unit, if you roll a 6 for its Deadly Demise ability. You can use this Stratagem on that unit even though it was just destroyed.<br><br><b>EFFECT:</b> Your unit can make a <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Normal</a> or <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fall Back move</a> before its Deadly Demise ability is resolved, and before any <a href="/wh40k10ed/the-rules/core-rules/#Embark">embarked</a> units perform an Emergency Disembarkation. When making this move, your unit can move over enemy units (excluding <span class="kwb">MONSTERS</span> and <span class="kwb">VEHICLES</span>) as if they were not there.|
ORK|000008366003|ORKS IS NEVER BEATEN|War Horde – Epic Deed Stratagem|2|So resilient is Ork physiology – and so slow are Orks on the uptake – that even killing wounds can take a while to register.|Either player’s turn|Fight phase|War Horde|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="kwb">ORKS</span> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit is <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a>, if that model has not fought this phase, do not remove it from play. The destroyed model can fight after the attacking model’s unit has finished <a href="/wh40k10ed/the-rules/core-rules/#Making-Attacks">making attacks</a>, and is then removed from play.|
QI|000008465002|SQUIRES' DUTY|Noble Lance – Battle Tactic Stratagem|1|Under the scrutiny and judgement of their Noble betters, Armiger pilots will redouble their efforts, attacking as one to smash aside their foes.|Either player’s turn|Shooting or Fight phase|Noble Lance|<b>WHEN:</b> The start of your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the start of the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.  <br><br><b>TARGET:</b> Two or more <span class="tooltip00539" data-tooltip-content="#tooltip_content00539" data-tooltip-anchor="#tooltip_content00539"><span class="kwb">ARMIGER</span></span> models from your army and one enemy unit that is an eligible target for all of those <span class="kwb">ARMIGER</span> models.  <br><br><b>EFFECT:</b> Until the end of the phase, when resolving attacks that target that enemy unit, improve the Strength and Armour Penetration characteristics of weapons equipped by those <span class="kwb">ARMIGER</span> models by 1. If your army is <span class="tooltip00300" data-tooltip-content="#tooltip_content00300"><span class="tt kwbu">Honoured</span></span>, until the end of the phase, add 1 to the Damage characteristic of those weapons as well.|
QI|000008465007|SHOULDER THE BURDEN|Noble Lance – Battle Tactic Stratagem|2|When faced with their darkest hour, knightly Nobles rise to the challenge, for nothing shall deter them from fulfilling their duty.|Your turn|Command phase|Noble Lance|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model from your army that has lost one or more wounds.<br><br><b>EFFECT:</b> Until the start of your next Command phase, improve your model’s Move, Toughness, Save, Leadership and Objective Control characteristics by 1 and each time your model makes an attack, add 1 to the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.<br><br><b>RESTRICTIONS:</b> You can only use this Stratagem once per battle. If your army is <span class="tooltip00300" data-tooltip-content="#tooltip_content00300"><span class="tt kwbu">Honoured</span></span>, you can use this Stratagem one additional time.|
QI|000008465004|THUNDERSTOMP|Noble Lance – Epic Deed Stratagem|1|The Noble brings their Knight suit’s full weight crashing down with the force of an industrial piledriver. Few can survive such a blow.|Either player’s turn|Fight phase|Noble Lance|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">IMPERIAL</span> <span class="kwb">KNIGHTS</span> model from your army that has not been selected to fight this phase.<br><br><b>EFFECT:</b> Until the end of the phase, your model cannot target <span class="kwb">MONSTER</span> or <span class="kwb">VEHICLE</span> units, but all melee weapons equipped by your model have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">[DEVASTATING WOUNDS]</a></span> ability.|
