id|name|faction_id|source_id|legend|role|loadout|transport|virtual|leader_head|leader_footer|damaged_w|damaged_description|link|
000003712|Cultist Firebrand|CSM|000000012|Their bodies swollen with unholy power. Cultist Firebrands ore pyromaniacal champions of Chaos. Their very presence upon the battlefield infames the real of nearby cultists, driving them to ever-escalating acts of brutality and depravity.|Characters|<b>This model is equipped with:</b> balefire pike, close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Cultist-Firebrand|
000003713|Cultist Mob with Firearms|CSM|000000240|Chaos Cultists are the mortal devotees of the Dark Gods, ordinary men and women fallen to promises of temporal power who take to battle in huge numbers. Bearing a motley collection of improvised, stolen and makeshift weapons, they can overwhelm even determined enemies with sheer weight of numbers.|Battleline|<b>The Cultist Champion is equipped with:</b> autopistol; brutal assault weapon.<br><br><b>Every Chaos Cultist is equipped with:</b> autopistol; brutal assault weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Cultist-Mob-with-Firearms|
000003876|Nemesis Claw|CSM|000000312|Nemesis Claws are squads of Night Lords consumed by murderlust and sadism that are employed as terror troops by Chaos warlords the galaxy over. These psychopathic killers use an array of dread weaponry and ghoulish equipment to inflict fear, misery and violent death upon their foes.|Other|<b>The Visionary is equipped with:</b> bolt pistol; Nostraman chainblade.<br><br><b>Each Legionary is equipped with:</b> bolt pistol; boltgun; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/chaos-space-marines/Nemesis-Claw|
000001037|Death Guard Chaos Lord|DG|000000014|Death Guard Lords hold positions of command throughout the Legion’s structure. All are powerful warriors, proving their right to rule through acts of destruction, corruption and endurance. They combine all the tactical nous of a Space Marine champion with a deep-seated desire to spread Grandfather Nurgle’s blessings.|Characters|<b>This model is equipped with:</b> plague bolt pistol; Astartes chainsword.||false|||||https://wahapedia.ru/wh40k10ed/factions/death-guard/Death-Guard-Chaos-Lord|
000001038|Death Guard Chaos Lord In Terminator Armour|DG|000000014|Every Death Guard lord is a formidable opponent, dripping with infectious disease and armed to the teeth with toxin-smeared weaponry. Those clad in diseased Terminator armour are yet more deadly. Their nigh on impregnable plate is fused with their flesh, bulging and hardened thanks to Nurgle’s blessings, making them even more durable.|Characters|<b>This model is equipped with:</b> plague combi-bolter; plague-encrusted exalted weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/death-guard/Death-Guard-Chaos-Lord-In-Terminator-Armour|
000001041|Death Guard Sorcerer In Terminator Armour|DG|000000014|Powerful Sorcerers are able to equip themselves with highly durable, diseased Terminator armour. Able to teleport strike alongside Blightlord or Deathshroud Terminators, these Sorcerers curse their foes immediately upon arrival on the battlefield, weakening and draining them of life within seconds.|Characters|<b>This model is equipped with:</b> Curse of the Leper; plague combi-bolter; force weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/death-guard/Death-Guard-Sorcerer-In-Terminator-Armour|
000001043|Death Guard Cultists|DG|000000014|On every Human world there is disease. Therefore the potential for cults of Nurgle to arise is ever present, the worshippers taking a perverse pride in their maladies and disfigurements. When these Cultists strike their enemies, they do so in massed numbers, inured to pain and deranged by their fevered minds.|Other|<b>Every model is equipped with:</b> Cultist firearm; brutal assault weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/death-guard/Death-Guard-Cultists|
000001044|Plague Marines|DG|000000014|The mainstay of Death Guard vectoriums, Plague Marines excel in short-ranged firefights and relentless assaults that grind the enemy down. They are tactically astute, deploying plague spewers to drown hordes of enemies in noxious slime, and blight launchers to release crippling ironblight into armoured vehicles.|Battleline|<b>Every model is equipped with:</b> plague boltgun; plague knives.||false|||||https://wahapedia.ru/wh40k10ed/factions/death-guard/Plague-Marines|
000001045|Death Guard Possessed|DG|000000253||Other|Each model is equipped with: hideous mutations.||false|||||https://wahapedia.ru/wh40k10ed/factions/death-guard/Death-Guard-Possessed|
000001046|Death Guard Helbrute|DG|000000014|The most terribly wounded Death Guard are interred within the armoured sarcophagus of a Helbrute. Plague Surgeons take deep pleasure in sealing rivals and superiors inside these madness-inducing and agony-inflicting shells. In battle they are living, enraged battering rams, flushed with the blessings of Nurgle.|Other|<b>This model is equipped with:</b> multi-melta; missile launcher; close combat weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/death-guard/Death-Guard-Helbrute|
000001047|Death Guard Rhino|DG|000000014|Clad in a cocoon of slime-smeared armour plating, Death Guard Rhinos are ubiquitous and versatile armoured transports. They can move Death Guard squads rapidly across the battlefield in their festering holds, to take them to new battlefronts, bear them through hostile terrain or support armoured offensives.|Dedicated Transports|<b>This model is equipped with:</b> plague combi-bolter; armoured tracks.|This model has a transport capacity of 12 <span class="tooltip00327" data-tooltip-content="#tooltip_content00327" data-tooltip-anchor="#tooltip_content00327"><span class="kwb">DEATH</span> <span class="kwb">GUARD</span> <span class="kwb">INFANTRY</span></span> models. It cannot transport <span class="tooltip00328" data-tooltip-content="#tooltip_content00328" data-tooltip-anchor="#tooltip_content00328"><span class="kwb">TERMINATOR</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/death-guard/Death-Guard-Cultists"><span class="kwb kwbo">CULTIST</span></a> or <a class="kwbOne" href="/wh40k10ed/factions/death-guard/Poxwalkers"><span class="kwb kwbo">POXWALKER</span></a> models.|false|||||https://wahapedia.ru/wh40k10ed/factions/death-guard/Death-Guard-Rhino|
000001048|Death Guard Chaos Spawn|DG|000000014|Many of Nurgle’s gifts take the form of metaphysical maladies, parasitic infestations or physical mutations. Some become so overburdened by them that they suddenly and horrifically change in a rupture of bulged armour and skin. All that is left of them is a Chaos Spawn, a crazed monstrosity that lives only to kill and feed.|Other|<b>Every model is equipped with:</b> hideous mutations.||false|||||https://wahapedia.ru/wh40k10ed/factions/death-guard/Death-Guard-Chaos-Spawn|
000001049|Death Guard Land Raider|DG|000000014|Equipped with a fearsome arsenal of weapons and large transport capacity, Land Raiders are destructive and versatile vehicles. Drenched in thick, stinking slime, Death Guard Land Raiders are host to scores of varieties of scratching, biting parasites, and sprout throbbing growths that emit fogs of foetid gas.|Other|<b>This model is equipped with:</b> 2 soulshatter lascannons; twin plague heavy bolter; armoured tracks.|This model has a transport capacity of 12 <span class="tooltip00327" data-tooltip-content="#tooltip_content00327" data-tooltip-anchor="#tooltip_content00327"><span class="kwb">DEATH</span> <span class="kwb">GUARD</span> <span class="kwb">INFANTRY</span></span> models (excluding <a class="kwbOne" href="/wh40k10ed/factions/death-guard/Death-Guard-Cultists"><span class="kwb kwbo">CULTIST</span></a> and <a class="kwbOne" href="/wh40k10ed/factions/death-guard/Poxwalkers"><span class="kwb kwbo">POXWALKER</span></a> models). Each <span class="tooltip00328" data-tooltip-content="#tooltip_content00328" data-tooltip-anchor="#tooltip_content00328"><span class="kwb">TERMINATOR</span></span> model takes up the space of 2 models.|false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/death-guard/Death-Guard-Land-Raider|
000001050|Death Guard Predator Annihilator|DG|000000014|Capable of firing with pinpoint accuracy, Predator Annihilators are precision tools that can eliminate key threats. In so doing they allow the Legion’s infantry to advance into the fray and spread Nurgle’s gifts.|Other|<b>This model is equipped with:</b> Predator twin lascannon; armoured tracks.||false|||1-4|While this model has 1-4 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/death-guard/Death-Guard-Predator-Annihilator|
000001051|Death Guard Defiler|DG|000000014|The Nurgle Daemons trapped within Defilers adapt unusually well to their metallic prisons. Many gleefully realise the terrible mayhem they can inflict as they stomp on piston-driven legs, ripping open tanks with their massive claws or blowing apart enemy formations with volleys from their Defiler cannons.|Other|<b>This model is equipped with:</b> Defiler cannon; reaper autocannon; twin heavy flamer; Defiler claws.||false|||1-5|While this model has 1-5 wounds remaining, each time this model makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|https://wahapedia.ru/wh40k10ed/factions/death-guard/Death-Guard-Defiler|
000001052|Death Guard Daemon Prince|DG|000000014|Daemonhood is the ultimate goal for a great many Heretic Astartes. Those Nurgle worshippers who succeed are lumbering monstrosities with formidable resilience, corroded armour and bloated flesh. They command sepsis cohorts and vectoriums, having retained all their tactical acumen and martial skill.|Characters|<b>This model is equipped with:</b> plague spewer; hellforged weapons.||false|||||https://wahapedia.ru/wh40k10ed/factions/death-guard/Death-Guard-Daemon-Prince|
000001053|Typhus|DG|000000014|Host of the Destroyer Hive, for millennia Typhus has travelled the galaxy, spreading Nurgle’s Rot and killing billions. When he takes to the field, he slices apart countless foes with his filth-encrusted power scythe and unleashes the swarming horror of his Destroyer Hive to engulf them in murderous plague-flies.|Characters|<b>This model is equipped with:</b> master-crafted manreaper.||false|||||https://wahapedia.ru/wh40k10ed/factions/death-guard/Typhus|
000001054|Lord Of Contagion|DG|000000014|Lords of Contagion are the most aggressive Death Guard lords. Their tactics are as brutal and blunt as they are effective. Striding unharmed through torrents of enemy fire in their nigh impregnable Cataphractii Terminator plate, they sweep aside foes in violent bursts of gore with their snarl-toothed and corroded blades.|Characters|<b>This model is equipped with:</b> plagueblade.||false|||||https://wahapedia.ru/wh40k10ed/factions/death-guard/Lord-Of-Contagion|
000001055|Malignant Plaguecaster|DG|000000014|Every foetid fibre of a Malignant Plaguecaster’s body is rotted and decayed. They are living conduits for the Garden of Nurgle’s miasmas and maladies. Foul blights reside within their roiling, bloated frames, and when they are unleashed in an eruption of vomit and gases they liquefy metal, stone and flesh.|Characters|<b>This model is equipped with:</b> plague bolt pistol; Plague Wind; corrupted staff.||false|||||https://wahapedia.ru/wh40k10ed/factions/death-guard/Malignant-Plaguecaster|
000001056|Poxwalkers|DG|000000014|Poxwalkers are victims of the Walking Pox, a cruel virulence that rots the infected to death while keeping them conscious. They are terror troops, their ceaseless groaning the vector by which they infect the living. In battle they drown their foes in a sea of decaying flesh, clawing hands and gnashing teeth.|Other|<b>Every model is equipped with:</b> improvised weapon.||false|||||https://wahapedia.ru/wh40k10ed/factions/death-guard/Poxwalkers|
000001057|Foetid Bloat-drone|DG|000000014|The Foetid Bloat-drones’ trailing tubules suckle filth from the ground they hover over. They churn this substance before squirting the thick concoction over the enemy with plaguespitters, inflicting terrible maladies. Those with heavy blight launchers bombard foes with disease-ridden shells that can even rot heavy tanks.|Other|<b>This model is equipped with:</b> fleshmower; plague probe.||false|||||https://wahapedia.ru/wh40k10ed/factions/death-guard/Foetid-Bloat-drone|
000001058|Noxious Blightbringer|DG|000000014|Cursed plague bells tolling, Noxious Blightbringers sow weakness among the enemy. Each rippling sound wave erodes the enemy’s will to fight and spawns maggots in the minds of psykers. To the Death Guard the sound is beautiful, and upon hearing it they surge eagerly into the fray.|Characters|<b>This model is equipped with:</b> plasma pistol; cursed plague bell.||false||<i>You can attach this model to a <b>Plague Marines</b> unit, even if one other <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Leader</a> unit has already been attached to it (you cannot attach more than one of the same Leader to the same unit). If you do, and that <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Bodyguard</a> unit is destroyed, the Leader units attached to it become separate units, with their original <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strengths</a>.</i>|||https://wahapedia.ru/wh40k10ed/factions/death-guard/Noxious-Blightbringer|
000001367|Foul Blightspawn|DG|000000014|Upon a Foul Blightspawn’s back is a malignant churn. As he cranks its rusted handle, he mixes a foul concoction of bubbling diseases and pollutants. Once satisfied his burbling blend of choking stew is ready, he levels his plague sprayer at the foe. Out his mixture surges like projectile vomit, melting whatever it touches.|Characters|<b>This model is equipped with:</b> plague sprayer; close combat weapon.||false||<i>You can attach this model to a <span class="kwb">PLAGUE</span> <span class="kwb">MARINES</span> unit, even if one other <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Leader</a> unit has already been attached to it (you cannot attach more than one of the same leader to the same unit). If you do, and that <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Bodyguard</a> unit is destroyed, the Leader units attached to it become separate units, with their original <a href="/wh40k10ed/the-rules/core-rules/#Starting-Strength">Starting Strengths</a>.</i>|||https://wahapedia.ru/wh40k10ed/factions/death-guard/Foul-Blightspawn|
