id|faction_id|name|cost|detachment|legend|description|
000008877002|ORK|Gitfinder Googlez|10|Dread Mob|By squinting hard through the mismatched lenses of these goggles, even the sneakiest git can be pinpointed.|<span class="tooltip00724" data-tooltip-content="#tooltip_content00724" data-tooltip-anchor="#tooltip_content00724"><span class="kwb kwbu">MEK</span></span> model only. Ranged weapons equipped by models in the bearer’s unit have the <span class="kwb2 bluefont"><span class="tooltip01081" data-tooltip-content="#tooltip_content01081"><span class="tt kwbu">[ignores</span> <span class="tt kwbu">cover]</span></span></span> ability.|
000008877003|ORK|Press It Fasta!|35|Dread Mob|Impatient for better results, this Mek is an avid advocate of the theory that smashing buttons and cranking dials faster makes kustom guns more shooty.|<span class="tooltip00724" data-tooltip-content="#tooltip_content00724" data-tooltip-anchor="#tooltip_content00724"><span class="kwb kwbu">MEK</span></span> model only. Each time the bearer’s unit is selected to shoot, when rolling to determine which ability that unit’s weapons gain from the <span class="tooltip01119" data-tooltip-content="#tooltip_content01119"><span class="tt kwbu">Try</span> <span class="tt kwbu">Dat</span> <span class="tt kwbu">Button!</span></span> Detachment rule, roll one additional D6: until the end of the phase, ranged weapons equipped by models in that unit gain both Button Effects generated by those rolls. If a duplicate Button Effect is rolled, it has no additional effect.|
000009615003|ORK|Scarred Brute|0|Ramship Raiders|A veteran of many boarding actions, this monstrous Ork has been shot, stabbed and ejected into hard vacuum many times, and has all the toughened scarring and bionik wotnots to show for it.|The bearer has the <span class="tooltip00007" data-tooltip-content="#tooltip_content00007"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">5+</span></span> ability.|
000008872003|ORK|Speed Makes Right|25|Kult of Speed|This Orks adrenaline-addled mind lurches from one insight to the next, a bone-shaker whose engine only fires on all cylinders when he is in the thick of the fighting. Once there, however, it revs into overdrive.|<span class="tooltip01120" data-tooltip-content="#tooltip_content01120" data-tooltip-anchor="#tooltip_content01120"><span class="kwb kwbu">ORKS</span></span> model only. In your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, if the bearer (or a <span class="kwb">TRANSPORT</span> the bearer is <span class="tooltip00099" data-tooltip-content="#tooltip_content00099"><span class="tt kwbu">embarked</span></span> within is within 9" of one or more enemy units, roll one D6: on a 3+, you gain 1CP.|
000008868003|ORK|Proper Killy|15|Da Big Hunt|This Beast Snagga is an unstoppable engine of destructive butchery who has left the brutalised corpses of his huge prey piled in his wake on world after world.|<span class="tooltip00729" data-tooltip-content="#tooltip_content00729" data-tooltip-anchor="#tooltip_content00729"><span class="kwb kwbu">BEAST</span> <span class="kwb kwbu">SNAGGA</span></span> model only. Add 1 to the Damage characteristic of melee weapons equipped by the bearer.|
000008367003|ORK|Headwoppa’s Killchoppa|20|War Horde|Grand Warboss Headwoppa and his tribe were last seen charging headlong into a horde of Khornate daemons, but legend speaks of a blood-slick choppa that still turns up occasionally. Though this weapon looks normal, a dark voice is said to growl in the mind of its wielder, driving them on to ever greater excesses of violence.|<span class="kwb">ORKS</span> model only. Melee weapons equipped by the bearer (excluding <span class="tooltip00195" data-tooltip-content="#tooltip_content00195"><span class="tt kwbu">Extra</span> <span class="tt kwbu">Attacks</span></span> weapons) have the <span class="kwb2 bluefont"><span class="tooltip00005" data-tooltip-content="#tooltip_content00005"><span class="tt kwbu">[DEVASTATING</span> <span class="tt kwbu">WOUNDS]</span></span></span> ability.|
000008885003|ORK|Da Biggest Boss|15|Bully Boyz|The bigger the Waaagh!, the bigger the boss must be to exert control. This Ork has countless huge battles under his belt and has grown in stature and aggression to match.|<span class="tooltip00723" data-tooltip-content="#tooltip_content00723" data-tooltip-anchor="#tooltip_content00723"><span class="kwb kwbu">INFANTRY</span> <span class="kwb kwbu">WARBOSS</span></span> model only. Add 2 to the bearer’s Wounds characteristic.|
000009795003|ORK|Mek Kaptin|35|Taktikal Brigade|Whilst Flash Gitz hate discipline of any sort, particularly militant Meks can keep them in line with a combination of brutal discipline and the promise of shiny gubbinz.|<span class="tooltip00730" data-tooltip-content="#tooltip_content00730" data-tooltip-anchor="#tooltip_content00730"><span class="kwb kwbu">BIG</span> <span class="kwb kwbu">MEK</span></span>, <a class="kwbOne" href="/wh40k10ed/factions/orks/Big-Mek-In-Mega-Armour"><span class="kwb kwbo">BIG</span> <span class="kwb kwbo">MEK</span> <span class="kwb2 kwbo">IN</span> <span class="kwb kwbo">MEGA</span> <span class="kwb kwbo">ARMOUR</span></a> or <a class="kwbOne" href="/wh40k10ed/factions/orks/Big-Mek-With-Shokk-Attack-Gun"><span class="kwb kwbo">BIG</span> <span class="kwb kwbo">MEK</span> <span class="kwb2 kwbo">WITH</span> <span class="kwb kwbo">SHOKK</span> <span class="kwb kwbo">ATTACK</span> <span class="kwb kwbo">GUN</span></a> model only. During the Declare Battle Formations step, the bearer can be <span class="tooltip00020" data-tooltip-content="#tooltip_content00020"><span class="tt kwbu">attached</span></span> to a <a class="kwbOne" href="/wh40k10ed/factions/orks/Flash-Gitz"><span class="kwb kwbo">FLASH</span> <span class="kwb kwbo">GITZ</span></a> unit. Each time a model in the bearer’s unit makes a ranged attack, you can re-roll the <span class="tooltip00022" data-tooltip-content="#tooltip_content00022"><span class="tt kwbu">Hit</span> <span class="tt kwbu">roll</span></span>.|
000009623003|ORK|Gnasher Squig Crates|0|Kaptin Killers|This Warboss has ordered his ladz to bring armoured crates of vicious gnasher squigs aboard. Upended into strategically vital areas, they create a dangerous infestation that enemies will struggle to remove.|<span class="tooltip00375" data-tooltip-content="#tooltip_content00375" data-tooltip-anchor="#tooltip_content00375"><span class="kwb kwbu">WARBOSS</span></span> model only. In your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, you can select one <a class="kwbOne" href="/wh40k10ed/factions/orks/Nobz"><span class="kwb kwbo">NOBZ</span></a> or <a class="kwbOne" href="/wh40k10ed/factions/orks/Meganobz"><span class="kwb kwbo">MEGANOBZ</span></a> unit from your army (excluding <span class="tooltip00029" data-tooltip-content="#tooltip_content00029"><span class="tt kwbu">Battle-shocked</span></span> units) that is within 6" of the bearer and is within range of an <a href="/wh40k10ed/the-rules/boarding-action-rules/#Objective-Markers">objective marker</a>. If there are no enemy models within range of that objective marker, it is <a href="/wh40k10ed/the-rules/boarding-action-rules/#SEIZING-AND-SECURING-OBJECTIVE-MARKERS">Secured</a> by your army.|
000008881003|ORK|Brutal But Kunnin’|25|Green Tide|What tactics occasionally pop into this Orks head revolve purely around throwing as many Boyz into the enemy’s face as possible.|<span class="tooltip00341" data-tooltip-content="#tooltip_content00341" data-tooltip-anchor="#tooltip_content00341"><span class="kwb kwbu">ORKS</span> <span class="kwb kwbu">INFANTRY</span></span> model only. In your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, if the bearer is on the battlefield (or is <span class="tooltip00099" data-tooltip-content="#tooltip_content00099"><span class="tt kwbu">embarked</span></span> within a <span class="kwb">TRANSPORT</span> that is on the battlefield), roll one D6, adding 2 to the result if the bearer’s unit contains 10 or more models: on a 5+, you gain 1CP.|
000008367004|ORK|Kunnin’ But Brutal|15|War Horde|Feigning weakness, this greenskin allows his foes to close in before delivering a brutal flurry of attacks.|<span class="kwb">ORKS</span> model only. While the bearer is leading a unit, that unit is eligible to <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">shoot</a> and <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">declare a charge</a> in a turn in which it <span class="tooltip00027" data-tooltip-content="#tooltip_content00027"><span class="tt kwbu">Fell</span> <span class="tt kwbu">Back</span></span>.|
000009795004|ORK|Mork’s Kunnin’|15|Taktikal Brigade|Possessed of an exceptionally keen mind – for an Ork at least – this boss matches wits with his opponents, holding his ladz back until an opportune moment arrives.|<span class="kwb">ORKS</span> model only. After both players have deployed their armies, select up to three <span class="kwb">ORKS</span> units from your army and redeploy them. When doing so, you can set those units up in <a href="/wh40k10ed/the-rules/core-rules/#Strategic-Reserves">Strategic Reserves</a>, regardless of how many units are already in Strategic Reserves.|
000008885004|ORK|’Eadstompa|10|Bully Boyz|A solid slab of muscle and aggression, this Ork is living embodiment of the undeniable truth of his enemies’ inferiority.|<span class="tooltip00723" data-tooltip-content="#tooltip_content00723" data-tooltip-anchor="#tooltip_content00723"><span class="kwb kwbu">INFANTRY</span> <span class="kwb kwbu">WARBOSS</span></span> model only. Each time the bearer makes an attack that targets a unit that is below its <span class="tooltip01089" data-tooltip-content="#tooltip_content01089"><span class="tt kwbu">Starting</span> <span class="tt kwbu">Strength</span></span>, re-roll a <span class="tooltip00023" data-tooltip-content="#tooltip_content00023"><span class="tt kwbu">Wound</span> <span class="tt kwbu">roll</span></span> of 1. If that unit is <span class="tooltip01090" data-tooltip-content="#tooltip_content01090"><span class="tt kwbu">Below</span> <span class="tt kwbu">Half-strength</span></span>, you can re-roll the Wound roll instead.|
000008877004|ORK|Smoky Gubbinz|15|Dread Mob|This loud, fume-belching device wreathes the bearer and his mates in a thick bank of smoke. This is hard for the enemy to see through, but has little detriment on the Orks’ own accuracy.|<span class="tooltip00724" data-tooltip-content="#tooltip_content00724" data-tooltip-anchor="#tooltip_content00724"><span class="kwb kwbu">MEK</span></span> model only. Models in the bearer’s unit have the <span class="tooltip01088" data-tooltip-content="#tooltip_content01088"><span class="tt kwbu">Stealth</span></span> ability.|
000008881004|ORK|Ferocious Show Off|10|Green Tide|This brutal fighter is even more dangerous with a raucous audience of chanting Orks as he displays his violent abilities as a warning to all.|<span class="tooltip00341" data-tooltip-content="#tooltip_content00341" data-tooltip-anchor="#tooltip_content00341"><span class="kwb kwbu">ORKS</span> <span class="kwb kwbu">INFANTRY</span></span> model only. Each time the bearer fights, while resolving those attacks, add 1 to the Strength characteristic of the bearers melee weapons. If the bearer’s unit contains 10 or more models, while resolving those attacks, add 3 to the Strength characteristic instead.|
