datasheet_id|line|ability_id|model|name|description|type|parameter|
000001052|3|||Grandfather’s Blessing (Aura, Psychic)|While a friendly <span class="tooltip00327" data-tooltip-content="#tooltip_content00327" data-tooltip-anchor="#tooltip_content00327"><span class="kwb">DEATH</span> <span class="kwb">GUARD</span> <span class="kwb">INFANTRY</span></span> unit is within <span class="tooltip00230" data-tooltip-content="#tooltip_content00230"><span class="tt kwbu">Contagion</span> <span class="tt kwbu">Range</span></span> of this model, models in that unit have the <span class="tooltip00007" data-tooltip-content="#tooltip_content00007"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">6+</span></span> ability.|Datasheet||
000001053|1|000008343||||Core||
000001053|2|000008346||||Core||
000001053|3|000008396||||Faction||
000001053|4|||The Destroyer Hive|While this model is leading a unit, each time a melee attack targets that unit, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|Datasheet||
000001053|5|||The Eater Plague (Psychic)|In your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, you can select one enemy unit within 18" of and <a href="/wh40k10ed/the-rules/core-rules/#Determining-Visibility">visible</a> to this <span class="kwb">PSYKER</span> (excluding units with the <a href="/wh40k10ed/the-rules/core-rules/#Look-out-Sir-">Lone Operative</a> ability that are not part of an <a href="/wh40k10ed/the-rules/core-rules/#Attached-Units">Attached unit</a> and are not within 12" of this <span class="kwb">PSYKER</span>) and roll one D6: on a 1, this <span class="kwb">PSYKER</span>’s unit suffers D3 <a href="/wh40k10ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>; on a 2-5, that enemy unit suffers D6 mortal wounds; on a 6, that enemy unit suffers D3+3 mortal wounds.|Datasheet||
000001054|1|000008343||||Core||
000001054|2|000008346||||Core||
000001054|3|000008396||||Faction||
000001054|4|||Vector of Disease|While this model is leading a unit, each time a model in that unit makes a melee attack, you can re-roll the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|Datasheet||
000001054|5|||Abundance of Sickness|In the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, each time this model loses a wound, roll one D6: on a 4+, the closest enemy unit within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of this model suffers 1 <a href="/wh40k10ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|Datasheet||
000001055|1|000008346||||Core||
000001055|2|000008396||||Faction||
000001055|3|||Gift of Contagion (Psychic)|In your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, you can select one enemy unit within 18" of and visible to this <span class="kwb">PSYKER</span> and roll one D6: on a 1, this <span class="kwb">PSYKER</span>’s unit suffers D3 <a href="/wh40k10ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>; on a 2+, until the start of your next Shooting phase, each time a model in that enemy unit makes a melee attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a>.|Datasheet||
000001055|4|||Pestilent Fallout (Psychic)|In your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, after this model has shot, if one or more of those attacks made with its Plague Wind scored a wound against an enemy <span class="kwb">INFANTRY</span> unit, until the start of your next turn, subtract 2 from that unit’s Move characteristic and subtract 2 from <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advance</a> and <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">Charge rolls</a> made for that unit.|Datasheet||
000001056|1|000008338||||Core|5+|
000001056|2|000008396||||Faction||
000001056|3|||Curse of the Walking Pox|Each time a model in this unit makes an attack that destroys an enemy model (excluding <span class="kwb">MONSTER</span> and <span class="kwb">VEHICLE</span> models), you can return one destroyed Poxwalker model to this unit. <br><br>While <a href="/wh40k10ed/factions/death-guard/Typhus">Typhus</a> is leading this unit, enemy models destroyed as a result of <span class="kwb">TYPHUS</span>’ The Eater Plague ability count as enemy models destroyed by an attack made by a model in this unit for the purposes of this ability.|Datasheet||
000001057|1|000008339||||Core|1|
000001057|2|000008396||||Faction||
000001057|3|||Hovering Death|This model is eligible to shoot and <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">declare a charge</a> in a turn in which it <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fell Back</a>.|Datasheet||
000001058|1|000008346||||Core||
000001058|2|000008396||||Faction||
000001058|3|||Sickening Vitality|While this model is leading a unit, you can re-roll <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advance</a> and <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">Charge rolls</a> made for that unit.|Datasheet||
000001058|4|||The Bell Tolls (Aura)|While an enemy unit is within <span class="tooltip00230" data-tooltip-content="#tooltip_content00230"><span class="tt kwbu">Contagion</span> <span class="tt kwbu">Range</span></span> of this model, each time a <a href="/wh40k10ed/the-rules/core-rules/#2.-Battle-shock">Battle-shock</a> or <a href="/wh40k10ed/the-rules/core-rules/#Leadership-Tests">Leadership test</a> is taken for that enemy unit, subtract 2 from that test.|Datasheet||
000001094|1|000008339||||Core|D6+2|
000001094|2|000008512||||Faction||
000001094|3|000008513||||Faction||
000001094|4|||Searing Flames|In your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, after this model has shot, select one enemy unit hit by one or more of those attacks made with an Acheron flame cannon. Until the end of the phase, that enemy unit cannot have the <a href="/wh40k10ed/the-rules/core-rules/#Benefit-of-Cover">Benefit of Cover</a>.|Datasheet||
000001094|5|||Unrestrained Terror (Aura)|While a friendly <span class="tooltip00438" data-tooltip-content="#tooltip_content00438" data-tooltip-anchor="#tooltip_content00438"><span class="kwb">WAR</span> <span class="kwb">DOG</span></span> model is within 6" of this model, it is affected by this ability. At the start of the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, each enemy unit within <a href="/wh40k10ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of one or more <span class="kwb">WAR</span> <span class="kwb">DOG</span> units affected by this ability must take a <a href="/wh40k10ed/the-rules/core-rules/#2.-Battle-shock">Battle-shock test</a>.|Datasheet||
000001095|1|000008339||||Core|D6+2|
000001095|2|000008512||||Faction||
000001095|3|000008513||||Faction||
000001095|4|||Shock Charge|You can target this model with the <a href="/wh40k10ed/the-rules/test_/#Стратегема">Tank Shock</a> Stratagem for 0CP, and can do so even if you have already targeted a different unit with that Stratagem this phase.|Datasheet||
000001095|5|||Dark Fervour (Aura)|While a friendly <span class="tooltip00438" data-tooltip-content="#tooltip_content00438" data-tooltip-anchor="#tooltip_content00438"><span class="kwb">WAR</span> <span class="kwb">DOG</span></span> model is within 6" of this model, ranged weapons equipped by that War Dog model have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Assault">[ASSAULT]</a></span> ability.|Datasheet||
000001096|1|000008339||||Core|D6+2|
000001096|2|000008512||||Faction||
000001096|3|000008513||||Faction||
000001096|4|||Storm of Bolts|In your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, after this model has shot, select one unit (excluding <span class="kwb">MONSTERS</span> and <span class="kwb">VEHICLES</span>) hit by one or more of those attacks. Until the start of your next turn, while this model is on the battlefield, that enemy unit is suppressed. While a unit is suppressed, each time a model in that unit makes an attack, subtract 1 from the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|Datasheet||
000001096|5|||Offerings for the Dark Gods (Aura)|While a friendly <span class="tooltip00438" data-tooltip-content="#tooltip_content00438" data-tooltip-anchor="#tooltip_content00438"><span class="kwb">WAR</span> <span class="kwb">DOG</span></span> model is within 6" of this model, ranged weapons equipped by that <span class="kwb">WAR</span> <span class="kwb">DOG</span> model have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">[SUSTAINED HITS 1]</a></span> ability.|Datasheet||
000001097|1|000008339||||Core|D6+2|
000001097|2|000008512||||Faction||
000001097|3|000008513||||Faction||
000001097|4|||Macro-extinction Protocols|Each time this model makes an attack that targets a <span class="kwb">MONSTER</span> or <span class="kwb">VEHICLE</span> unit, add 1 to the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>. If that target is <span class="kwb">TITANIC</span> or <span class="kwb">TOWERING</span>, add 1 to the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a> as well.|Datasheet||
000001097|5|||Consumed with Hunger (Aura)|While a friendly <span class="tooltip00438" data-tooltip-content="#tooltip_content00438" data-tooltip-anchor="#tooltip_content00438"><span class="kwb">WAR</span> <span class="kwb">DOG</span></span> model is within 6" of this model, each time that <span class="kwb">WAR</span> <span class="kwb">DOG</span> model makes an attack that targets a <span class="kwb">TITANIC</span> or <span class="kwb">TOWERING</span> unit, you can re-roll the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|Datasheet||
000001098|1|000008339||||Core|D6|
000001098|2|000008512||||Faction||
000001098|3|000008513||||Faction||
000001098|4|||Repair Auto-simulacra|At the end of your <a href="/wh40k10ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, this model regains up to D3 lost wounds.|Datasheet||
000001098|5|||Huntmaster (Aura)|While a friendly <span class="tooltip00438" data-tooltip-content="#tooltip_content00438" data-tooltip-anchor="#tooltip_content00438"><span class="kwb">WAR</span> <span class="kwb">DOG</span></span> model is within 6" of this model, each time that <span class="kwb">WAR</span> <span class="kwb">DOG</span> model makes a ranged attack, you can ignore any or all modifiers to that attack’s Ballistic Skill characteristic and/or to the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|Datasheet||
000001099|1|000008339||||Core| 2D6|
000001099|2|000008512||||Faction||
000001099|3|000008513||||Faction||
000001099|4|||Bastion of Firepower|Each time this model <a href="/wh40k10ed/the-rules/core-rules/#Remain-Stationary">Remains Stationary</a>, until the end of the turn, ranged weapons equipped by this model have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Lethal-Hits">[LETHAL HITS]</a></span> ability.|Datasheet||
000001100|1|000008339||||Core|D6|
000001100|2|000008512||||Faction||
000001100|3|000008513||||Faction||
000001100|4|||Huntmaster (Aura)|While a friendly <span class="tooltip00438" data-tooltip-content="#tooltip_content00438" data-tooltip-anchor="#tooltip_content00438"><span class="kwb">WAR</span> <span class="kwb">DOG</span></span> model is within 6" of this model, each time that <span class="kwb">WAR</span> <span class="kwb">DOG</span> model makes a ranged attack, you can ignore any or all modifiers to that attack’s Ballistic Skill characteristic and/or to the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a>.|Datasheet||
000001100|5|||Grav-pinned|In your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, after this model has shot, if an enemy <span class="kwb">INFANTRY</span> unit was hit by one or more of those attacks made with a graviton crusher, until the end of your opponent’s next turn, that enemy unit is grav-pinned. While a unit is grav-pinned, subtract 2 from that unit’s Move characteristic and subtract 2 from <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advance</a> and <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">Charge rolls</a> made for that unit. |Datasheet||
000001104|1|000008343||||Core||
000001104|2|000008346||||Core||
000001104|3|000008433||||Faction||
000001104|4|||Collar of Khorne|The bearer has the <span class="tooltip00007" data-tooltip-content="#tooltip_content00007"><span class="tt kwbu">Feel</span> <span class="tt kwbu">No</span> <span class="tt kwbu">Pain</span> <span class="tt kwbu">3+</span></span> ability against <a href="/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities">Psychic Attacks</a>.|Wargear||
000001104|5|||Pack Leader|While this model is leading a unit, you can re-roll <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advance</a> and <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">Charge rolls</a> made for that unit.|Datasheet||
000001104|6|||Prey of the Blood God|At the start of the first <a href="/wh40k10ed/the-rules/core-rules/#The-Battle-Round">battle round</a>, select one enemy unit to be this model’s prey. Weapons equipped by models in this model’s unit have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Lethal-Hits">[LETHAL HITS]</a></span> ability when targeting this model’s prey. Each time this model’s prey is destroyed, select one new enemy unit to be this model’s prey.|Datasheet||
000001105|1|000008339||||Core|D6|
000001105|2|000008343||||Core||
000001105|3|000008433||||Faction||
000001105|4|||Rage Embodied (Aura)|While a friendly <span class="tooltip00439" data-tooltip-content="#tooltip_content00439" data-tooltip-anchor="#tooltip_content00439"><span class="kwb">KHORNE</span> <span class="kwb">LEGIONES</span> <span class="kwb">DAEMONICA</span></span> unit (excluding <span class="tooltip00440" data-tooltip-content="#tooltip_content00440" data-tooltip-anchor="#tooltip_content00440"><span class="kwb">MONSTERS</span></span> and <a class="kwbOne" href="/wh40k10ed/factions/chaos-daemons/Soul-Grinder"><span class="kwb kwbo">VEHICLES</span></a>) is within 6" of this model, add 1 to the Attacks characteristic of melee weapons equipped by models in that unit.|Datasheet||
000001105|5|||Murderlust (Aura)|While a unit is within 6" of this model, each time that unit is selected to <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fall Back</a>, it must take a <a href="/wh40k10ed/the-rules/core-rules/#Leadership-Tests">Leadership test</a>. If that test is failed, that unit must <a href="/wh40k10ed/the-rules/core-rules/#Remain-Stationary">Remain Stationary</a> this phase instead.|Datasheet||
