faction_id|id|name|type|cp_cost|legend|turn|phase|detachment|description|
NEC|000008547002|CURSE OF THE CRYPTEK|Canoptek Court – Battle Tactic Stratagem|1|Vindictive Crypteks often hardwire vengeance sub protocols into the ancient cores of their unliving servants, by which a last act of reprisal is assured.|Either player’s turn|Shooting or Fight phase|Canoptek Court|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, just after an enemy unit has shot or fought.<br><br><b>TARGET:</b> One <span class="tooltip00457" data-tooltip-content="#tooltip_content00457" data-tooltip-anchor="#tooltip_content00457"><span class="kwb">CRYPTEK</span></span> model from your army that was <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a> by one of the attacking unit’s attacks. <br>You can use this Stratagem on that model even though it was just destroyed.<br><br><b>EFFECT:</b> Until the end of the battle, each time a friendly <span class="tooltip00719" data-tooltip-content="#tooltip_content00719" data-tooltip-anchor="#tooltip_content00719"><span class="kwb">CANOPTEK</span></span> model makes an attack that targets the attacking unit, add 1 to the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a> and add 1 to the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a>.|
NEC|000008547003|CYNOSURE OF ERADICATION|Canoptek Court – Battle Tactic Stratagem|2|Only the foolish tread where a Cryptek has set their sights, for these arcane scientists will suffer no threat to their works.|Either player’s turn|Shooting or Fight phase|Canoptek Court|<b>WHEN:</b> The start of your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a> or the start of the <a href="/wh40k10ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00457" data-tooltip-content="#tooltip_content00457" data-tooltip-anchor="#tooltip_content00457"><span class="kwb">CRYPTEK</span></span> or <span class="tooltip00719" data-tooltip-content="#tooltip_content00719" data-tooltip-anchor="#tooltip_content00719"><span class="kwb">CANOPTEK</span></span> unit from your army that is wholly within your army’s <span class="tooltip00720" data-tooltip-content="#tooltip_content00720"><span class="tt kwbu">Power</span> <span class="tt kwbu">Matrix</span></span>.<br><br><b>EFFECT:</b> Until the end of the phase, weapons equipped by <span class="kwb">CRYPTEK</span> or <span class="kwb">CANOPTEK</span> models in your unit have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">[DEVASTATING WOUNDS]</a></span> ability.|
NEC|000008547006|COUNTERTEMPORAL SHIFT|Canoptek Court – Strategic Ploy Stratagem|1|With a twist to the fabric of time, a bubble of another moment enshrouds these constructs. Strange emissions from long-dead elder stars or utter darkness from a nighttime far in the future occludes them from their master’s foes.|Opponent’s turn|Shooting phase|Canoptek Court|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="tooltip00719" data-tooltip-content="#tooltip_content00719" data-tooltip-anchor="#tooltip_content00719"><span class="kwb">CANOPTEK</span></span> unit from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, your unit can only be selected as the target of a ranged attack if the attacking model is within 18".|
NEC|000008547005|REACTIVE SUBROUTINES|Canoptek Court – Strategic Ploy Stratagem|1|Canoptek constructs spent the long Great Sleep in watchful vigilance. Triggering a surge of power, they are capable of responsive manoeuvres to outwit the swiftest of attackers.|Opponent’s turn|Movement phase|Canoptek Court|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, just after an enemy unit ends a <a href="/wh40k10ed/the-rules/core-rules/#Normal-Moves">Normal</a>, <a href="/wh40k10ed/the-rules/core-rules/#Advance-Moves">Advance</a> or <a href="/wh40k10ed/the-rules/core-rules/#Fall-Back-Moves">Fall Back move</a>.<br><br><b>TARGET:</b> One <span class="tooltip00719" data-tooltip-content="#tooltip_content00719" data-tooltip-anchor="#tooltip_content00719"><span class="kwb">CANOPTEK</span></span> unit from your army that is within 9" of that enemy unit.<br><br><b>EFFECT:</b> Your unit can make a Normal move of up to 6".|
NEC|000008547004|SOLAR PULSE|Canoptek Court – Strategic Ploy Stratagem|1|By remotely accessing a hidden engine's most illuminating protocols, a Cryptek can release the awesome power of a caged solar flare.|Your turn|Shooting phase|Canoptek Court|<b>WHEN:</b> Start of your <a href="/wh40k10ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00457" data-tooltip-content="#tooltip_content00457" data-tooltip-anchor="#tooltip_content00457"><span class="kwb">CRYPTEK</span></span> model from your army.<br><br><b>EFFECT:</b> Select one <a href="/wh40k10ed/the-rules/core-rules/#Objective-Markers">objective marker</a> within 18" of your <span class="kwb">CRYPTEK</span> model. Until the end of the phase, weapons equipped by friendly <span class="kwb">NECRONS</span> models have the <span class="kwb2 bluefont"><a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">[IGNORES COVER]</a></span> ability while targeting units within range of that objective marker.|
NEC|000008547007|SUBOPTIMAL FACADE|Canoptek Court – Strategic Ploy Stratagem|1|Canoptek constructs use sophisticated metalogic to craft sinister ambushes. Luring the foe in by appearing at suboptimal operation, a surge of reanimation protocols suddenly swells their numbers.|Opponent’s turn|Charge phase|Canoptek Court|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a>, just after an enemy unit has <a href="/wh40k10ed/the-rules/core-rules/#Charging-with-a-Unit">declared a charge</a>.<br><br><b>TARGET:</b> One <span class="tooltip00719" data-tooltip-content="#tooltip_content00719" data-tooltip-anchor="#tooltip_content00719"><span class="kwb">CANOPTEK</span></span> unit from your army that was selected as a target of that charge and is wholly within your army’s <span class="tooltip00720" data-tooltip-content="#tooltip_content00720"><span class="tt kwbu">Power</span> <span class="tt kwbu">Matrix</span></span>.<br><br><b>EFFECT:</b> Your unit’s <span class="tooltip00402" data-tooltip-content="#tooltip_content00402"><span class="tt kwbu">Reanimation</span> <span class="tt kwbu">Protocols</span></span> activate.|
NEC|000009605002|TARGETING ALGORITHMS|Canoptek Harvesters – Battle Tactic Stratagem|1|A Cryptek's enhanced oculars possess exceptional visual acuity. Even in pitch-dark corridors, there can be no hiding from a Cryptek's wrath.|Either player’s turn|Shooting or Fight phase|Canoptek Harvesters|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/boarding-action-rules/#Shooting-Phase">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/boarding-action-rules/#Fight-Phase">Fight phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00457" data-tooltip-content="#tooltip_content00457" data-tooltip-anchor="#tooltip_content00457"><span class="kwb">CRYPTEK</span></span> model from your army that has not been selected to shoot or fight this phase.<br><br><b>EFFECT:</b> Until the end of the phase, each time your model makes an attack, you can re-roll the <a href="/wh40k10ed/the-rules/core-rules/#1.-Hit-Roll">Hit roll</a> and you can re-roll the <a href="/wh40k10ed/the-rules/core-rules/#2.-Wound-Roll">Wound roll</a>.|
NEC|000009605005|NANOSCARAB VIRUS|Canoptek Harvesters – Strategic Ploy Stratagem|1|The Necrons possess swarms of minute nanoscarabs that burrow into power networks and wrest control of cogitator systems.|Your turn|Movement phase|Canoptek Harvesters|<b>WHEN:</b> End of your <a href="/wh40k10ed/the-rules/boarding-action-rules/#Movement-Phase">Movement phase</a>.<br><br><b>TARGET:</b> One <span class="tooltip00457" data-tooltip-content="#tooltip_content00457" data-tooltip-anchor="#tooltip_content00457"><span class="kwb">CRYPTEK</span></span> unit from your army.<br><br><b>EFFECT:</b> For each <a href="/wh40k10ed/the-rules/boarding-action-rules/#Open-Hatchways">open Hatchway</a> within 3" of your unit, you can close that Hatchway.<br><br><b>RESTRICTIONS:</b> You can only use this Stratagem once.|
NEC|000009605004|PHASE-SHIFT|Canoptek Harvesters – Strategic Ploy Stratagem|1|A Canoptek Wraith's dimensional destabilisation matrix allows it to phase through solid matter to breach sealed hatches and even solid walls.|Your turn|Movement phase|Canoptek Harvesters|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/boarding-action-rules/#Movement-Phase">Movement phase</a>.<br><br><b>TARGET:</b> One <a class="kwbOne" href="/wh40k10ed/factions/necrons/Canoptek-Wraiths"><span class="kwb kwbo">CANOPTEK</span> <span class="kwb kwbo">WRAITHS</span></a> unit from your army that has not been selected to move this phase.<br><br><b>EFFECT:</b> The next time your unit is selected to move this phase, models in that unit can move through <a href="/wh40k10ed/the-rules/boarding-action-rules/#Terrain">Walls</a> and closed <a href="/wh40k10ed/the-rules/boarding-action-rules/#Terrain">Hatchways</a> as if they were not there, but when doing so, no model can move more than 6".<br><br><b>RESTRICTIONS:</b> You can only use this Stratagem once.|
NEC|000009605003|QUANTUM FLARE-SHIELD|Canoptek Harvesters – Wargear Stratagem|1|Crypteks enhance their living metal forms with all manner of reactive defences, including single-use quantum shields that flare into life to deflect incoming fire.|Either player’s turn|Shooting or Fight phase|Canoptek Harvesters|<b>WHEN:</b> Your opponent’s <a href="/wh40k10ed/the-rules/boarding-action-rules/#Shooting-Phase">Shooting phase</a> or the <a href="/wh40k10ed/the-rules/boarding-action-rules/#Fight-Phase">Fight phase</a>, just after an enemy unit has selected its targets.<br><br><b>TARGET:</b> One <span class="tooltip00457" data-tooltip-content="#tooltip_content00457" data-tooltip-anchor="#tooltip_content00457"><span class="kwb">CRYPTEK</span></span> model from your army that was selected as the target of one or more of the attacking unit’s attacks.<br><br><b>EFFECT:</b> Until the end of the phase, your model has a 4+ <a href="/wh40k10ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
NEC|000009597003|SHADOW STALKERS|Deranged Outcasts – Strategic Ploy Stratagem|1|Flayed Ones stalk the shadowy perimeters of the battlefield, descending upon the unwary to spill blood and harvest trophies from their corpses.|Your turn|Movement phase|Deranged Outcasts|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/boarding-action-rules/#Movement-Phase">Movement phase</a>, at the start of the <a href="/wh40k10ed/the-rules/core-rules/#2.-Reinforcements">Reinforcements step</a>.<br><br><b>TARGET:</b> One <a class="kwbOne" href="/wh40k10ed/factions/necrons/Flayed-Ones"><span class="kwb kwbo">FLAYED</span> <span class="kwb kwbo">ONES</span></a> unit from your army that is in <a href="/wh40k10ed/the-rules/core-rules/#2.-Reinforcements">Reserves</a>.<br><br><b>EFFECT:</b> Until the end of the phase, models in your unit have the <a href="/wh40k10ed/the-rules/boarding-action-rules/#Before-the-Battle">Deep Strike ability</a>.<br><br><b>RESTRICTIONS:</b> You can only use this Stratagem once.|
NEC|000009597002|BATHED IN BLOOD|Deranged Outcasts – Strategic Ploy Stratagem|1|The Destroyer Cults leave only blood, yore and butchered bodies to mark the decks they have taken.|Either player’s turn|Fight phase|Deranged Outcasts|<b>WHEN:</b> <a href="/wh40k10ed/the-rules/boarding-action-rules/#Fight-Phase">Fight phase</a>, just after an enemy unit is <a href="/wh40k10ed/the-rules/core-rules/#Destroyed">destroyed</a> by a <span class="tooltip00721" data-tooltip-content="#tooltip_content00721" data-tooltip-anchor="#tooltip_content00721"><span class="kwb">DESTROYER</span> <span class="kwb">CULT</span></span> unit from your army<br><br><b>TARGET:</b> That <span class="kwb">DESTROYER</span> <span class="kwb">CULT</span> unit.<br><br><b>EFFECT:</b> Select one <a href="/wh40k10ed/the-rules/boarding-action-rules/#Objective-Markers">objective marker</a> that your unit or the destroyed unit was within range of at the start of the phase. That objective marker is <a href="/wh40k10ed/the-rules/boarding-action-rules/#SEIZING-AND-SECURING-OBJECTIVE-MARKERS">Secured</a> by your army.|
NEC|000009597004|RUSH TO SLAUGHTER|Deranged Outcasts – Strategic Ploy Stratagem|1|Often drawn to the same blood-soaked environs, Flayed Ones and Destroyers weave around one another in their desire to kill.|Your turn|Movement phase|Deranged Outcasts|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/boarding-action-rules/#Movement-Phase">Movement phase</a>.<br><br><b>TARGET:</b> One <span class="kwb">NECRONS</span> unit from your army that has not been selected to move this phase.<br><br><b>EFFECT:</b> Until the end of the phase, if your unit has the <a class="kwbOne" href="/wh40k10ed/factions/necrons/Flayed-Ones"><span class="kwb kwbo">FLAYED</span> <span class="kwb kwbo">ONES</span></a> keyword, each time it moves, models in that unit can move through friendly <span class="tooltip00721" data-tooltip-content="#tooltip_content00721" data-tooltip-anchor="#tooltip_content00721"><span class="kwb">DESTROYER</span> <span class="kwb">CULT</span></span> models as if they were not there. If your unit has the <span class="kwb">DESTROYER</span> <span class="kwb">CULT</span> keyword, models in it can move through friendly <span class="kwb">FLAYED</span> <span class="kwb">ONES</span> models as if they were not there.|
NEC|000009597005|TERRIFYING AMBUSH|Deranged Outcasts – Strategic Ploy Stratagem|1|The sudden appearance through a bulkhead or a hatchway of a blood-slick Necron Destroyer is enough to cause the boldest warrior to quiver.|Your turn|Movement phase|Deranged Outcasts|<b>WHEN:</b> Your <a href="/wh40k10ed/the-rules/boarding-action-rules/#Movement-Phase">Movement phase</a>, just after a <span class="tooltip00721" data-tooltip-content="#tooltip_content00721" data-tooltip-anchor="#tooltip_content00721"><span class="kwb">DESTROYER</span> <span class="kwb">CULT</span></span> unit from your army opens a <a href="/wh40k10ed/the-rules/boarding-action-rules/#Terrain">Hatchway</a>.<br><br><b>TARGET:</b> That <span class="kwb">DESTROYER</span> <span class="kwb">CULT</span> unit.<br><br><b>EFFECT:</b> For each enemy unit within 3" of that Hatchway, if that Hatchway is <a href="/wh40k10ed/the-rules/boarding-action-rules/#Visibility">visible</a> to that unit and that unit is wholly on the opposite side of it from your unit, that unit must take a <a href="/wh40k10ed/the-rules/core-rules/#Leadership-Tests">Leadership test</a>, subtracting 2 from the result: if failed, until the end of the phase, that enemy unit cannot fire <a href="/wh40k10ed/the-rules/boarding-action-rules/#Set-Overwatch">Overwatch</a>.|
