datasheet_id|line|line_in_wargear|dice|name|description|range|type|A|BS_WS|S|AP|D|
000001177|2|1||Heavy bolt rifle|<a href="/wh40k10ed/the-rules/core-rules/#Assault">assault</a>, <a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>|30|Ranged|2|3|5|-1|2|
000001177|3|1||Heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Assault">assault</a>, <a href="/wh40k10ed/the-rules/core-rules/#Heavy">heavy</a>, <a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|3|5|-1|2|
000001177|4|1||Close combat weapon||Melee|Melee|3|3|4|0|1|
000001178|1|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
000001178|2|1||Laser volley cannon – overcharge fire|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>|36|Ranged|3|3|14|-4|D6+3|
000001178|3|2||Laser volley cannon – volley fire||36|Ranged|3|3|12|-3|D3+3|
000001178|4|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|3|4|0|1|
000001178|5|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
000001179|1|1||Hellstrike missile battery|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-fly 3+</a>|48|Ranged|4|3|10|-3|D6|
000001179|2|1||Twin heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|3|3|5|-1|2|
000001179|3|1||Twin lascannon|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|1|3|12|-3|D6+1|
000001179|4|1||Armoured hull||Melee|Melee|9|4|9|0|1|
000001182|1|1||Bolt pistol|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|4|0|1|
000001182|2|1||Boltgun||24|Ranged|2|3|4|0|1|
000001182|3|1||Combi-weapon|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-infantry 4+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>, <a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|4|4|0|1|
000001182|4|1||Grav-pistol|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-vehicle 2+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|4|-1|2|
000001182|5|1||Plasma pistol – standard|<a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|7|-2|1|
000001182|6|2||Plasma pistol – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Pistol">pistol</a>|12|Ranged|1|3|8|-3|2|
000001182|7|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|3|4|0|1|
000001182|8|1||Twin boltgun|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|24|Ranged|2|3|4|0|1|
000001182|9|1||Astartes chainsword||Melee|Melee|5|3|4|-1|1|
000001182|10|1||Power fist||Melee|Melee|4|3|8|-2|2|
000001182|11|1||Power weapon||Melee|Melee|4|3|5|-2|1|
000001182|12|1||Thunder hammer|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>|Melee|Melee|3|4|8|-2|2|
000001183|1|1||Assault cannon|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>|24|Ranged|6|3|6|0|1|
000001183|2|1||Cyclone missile launcher – frag|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|36|Ranged|2D6|3|4|0|1|
000001183|3|2||Cyclone missile launcher – krak||36|Ranged|2|3|9|-2|D6|
000001183|4|1||Heavy flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|-1|1|
000001183|5|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|3|4|0|1|
000001183|6|1||Chainfist|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-vehicle 3+</a>|Melee|Melee|3|4|8|-2|2|
000001183|7|1||Power fist||Melee|Melee|3|3|8|-2|2|
000001183|8|1||Power weapon||Melee|Melee|4|3|5|-2|1|
000001184|1|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
000001184|2|1||Lascannon||48|Ranged|1|3|12|-3|D6+1|
000001184|3|1||Multi-melta|<a href="/wh40k10ed/the-rules/core-rules/#Melta">melta 2</a>|18|Ranged|2|3|9|-4|D6|
000001184|4|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|3|4|0|1|
000001184|5|1||Terminus lascannon – standard|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|1|3|12|-3|D6+1|
000001184|6|2||Terminus lascannon – overload|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|1|3|14|-3|D6+3|
000001184|7|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
000001185|1|1||Heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|3|5|-1|2|
000001185|2|1||Herakles-pattern autocannon|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|48|Ranged|6|3|9|-1|3|
000001185|3|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
000001185|4|1||Lascannon||48|Ranged|1|3|12|-3|D6+1|
000001185|5|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|3|4|0|1|
000001185|6|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
000001188|1|1||Demolisher cannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|24|Ranged|D6+3|3|14|-3|D6|
000001188|2|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
000001188|3|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|3|4|0|1|
000001188|4|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
000001189|1|1||Heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|3|5|-1|2|
000001189|2|1||Heavy flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|-1|1|
000001189|3|1||Lascannon||48|Ranged|1|3|12|-3|D6+1|
000001189|4|1||Siege melta array|<a href="/wh40k10ed/the-rules/core-rules/#Melta">melta 2</a>|24|Ranged|6|3|9|-4|D6|
000001189|5|1||Skyreaper battery|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-fly 4+</a>|48|Ranged|8|3|7|-1|2|
000001189|6|1||Volkite culverin|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>|36|Ranged|4|3|6|0|2|
000001189|7|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
000001190|1|1||Skyhammer missile launcher|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-fly 2+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|3|3|8|-1|D3|
000001190|2|1||Twin assault cannon|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|24|Ranged|6|3|6|0|1|
000001190|3|1||Twin heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|3|3|5|-1|2|
000001190|4|1||Twin lascannon|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|1|3|12|-3|D6+1|
000001190|5|1||Typhoon missile launcher – frag|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|48|Ranged|2D6|3|4|0|1|
000001190|6|2||Typhoon missile launcher – krak||48|Ranged|2|3|9|-2|D6|
000001190|7|1||Armoured hull||Melee|Melee|3|4|6|0|1|
000001191|1|1||Hurricane bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 6</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|24|Ranged|6|3|4|0|1|
000001191|2|1||Stormstrike missile launcher||48|Ranged|1|3|10|-2|3|
000001191|3|1||Twin assault cannon|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|24|Ranged|6|3|6|0|1|
000001191|4|1||Twin heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|3|3|5|-1|2|
000001191|5|1||Twin heavy plasma cannon – standard|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|D3|3|7|-2|2|
000001191|6|2||Twin heavy plasma cannon – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|D3|3|8|-3|3|
000001191|7|1||Twin lascannon|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|1|3|12|-3|D6+1|
000001191|8|1||Twin multi-melta|<a href="/wh40k10ed/the-rules/core-rules/#Melta">melta 2</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|18|Ranged|2|3|9|-4|D6|
000001191|9|1||Typhoon missile launcher – frag|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|48|Ranged|2D6|3|4|0|1|
000001191|10|2||Typhoon missile launcher – krak||48|Ranged|2|3|9|-2|D6|
000001191|11|1||Armoured hull||Melee|Melee|6|4|8|0|1|
000001192|1|1||Assault cannon|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>|24|Ranged|6|3|6|0|1|
000001192|2|1||Dreadnought inferno cannon|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|2D6|N/A|6|-1|1|
000001192|3|1||Heavy flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|-1|1|
000001192|4|1||Heavy plasma cannon – standard|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|36|Ranged|D3|3|7|-2|2|
000001192|5|2||Heavy plasma cannon – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>|36|Ranged|D3|3|8|-3|3|
000001192|6|1||Multi-melta|<a href="/wh40k10ed/the-rules/core-rules/#Melta">melta 2</a>|18|Ranged|2|3|9|-4|D6|
000001192|7|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|3|4|0|1|
000001192|8|1||Twin lascannon|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|1|3|12|-3|D6+1|
000001192|9|1||Armoured feet||Melee|Melee|5|3|6|0|1|
000001192|10|1||Dreadnought combat weapon||Melee|Melee|5|3|12|-2|3|
000001193|1|1||Centurion bolters|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 3</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|24|Ranged|3|3|4|0|1|
000001193|2|1||Centurion missile launcher|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|36|Ranged|D3|3|9|-2|D3|
000001193|3|1||Grav-cannon|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-vehicle 2+</a>|24|Ranged|3|3|6|-1|3|
000001193|4|1||Twin heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|3|3|5|-1|2|
000001193|5|1||Twin lascannon|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|1|3|12|-3|D6+1|
000001193|6|1||Centurion fists||Melee|Melee|3|4|5|-1|2|
000001196|1|1||Heavy incinerator|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|18|Ranged|2D6|N/A|6|-1|1|
000001196|2|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
000001196|3|1||Multi-melta|<a href="/wh40k10ed/the-rules/core-rules/#Melta">melta 2</a>|18|Ranged|2|3|9|-4|D6|
000001196|4|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|3|4|0|1|
000001196|5|1||Twin psycannon|<a href="/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities">psychic</a>, <a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|24|Ranged|3|3|8|-1|2|
000001196|6|1||Armoured tracks||Melee|Melee|6|4|8|0|1|
000001197|1|1||Hellstrike missile battery|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-fly 4+</a>|72|Ranged|4|3|8|-2|3|
000001197|2|1||Lascannon||48|Ranged|1|3|12|-3|D6+1|
000001197|3|1||Thunderhawk heavy cannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|48|Ranged|D6+6|3|10|-2|3|
000001197|4|1||Turbo-laser destructor|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|96|Ranged|D3+1|3|20|-4|D6+6|
000001197|5|1||Twin heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|3|3|5|-1|2|
000001197|6|1||Armoured hull||Melee|Melee|6|4|8|0|1|
000001199|1|1||Heavy flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|6|-1|1|
000001199|2|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
000001199|3|1||Repressor twin heavy flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|12|Ranged|D6|N/A|6|-1|1|
000001199|4|1||Storm bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|3|4|0|1|
000001199|5|1||Dozer ram||Melee|Melee|3|4|7|0|1|
000001237|1|1||Heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|4|5|-1|2|
000001237|2|1||Hellstrike missile|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-fly 2+</a>|48|Ranged|1|4|10|-3|D6|
000001237|3|1||Multiple rocket pod|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|36|Ranged|D6|4|6|0|1|
000001237|4|1||Armoured hull||Melee|Melee|3|4|6|0|1|
000001259|4|1||Boltgun|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 1</a>|24|Ranged|1|4|4|0|1|
000001293|1|1||Impaler harpoon|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-monster 2+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-vehicle 2+</a>, impaled|12|Ranged|1|3|12|-2|3|
000001293|2|1||Slaughter blade||Melee|Melee|5|3|12|-3|3|
000001293|3|1||Twin slaughter blade|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|Melee|Melee|5|3|12|-3|3|
000001294|1|1||Bile maw|<a href="/wh40k10ed/the-rules/core-rules/#Lethal-Hits">lethal hits</a>|12|Ranged|3|3|5|0|1|
000001294|2|1||Blightreaper cannon|<a href="/wh40k10ed/the-rules/core-rules/#Lethal-Hits">lethal hits</a>|36|Ranged|6|3|8|-2|2|
000001294|3|1||Greater plague probe|<a href="/wh40k10ed/the-rules/core-rules/#Lethal-Hits">lethal hits</a>|Melee|Melee|4|3|6|-1|1|
000001295|1|1||Decimator butcher cannon||36|Ranged|4|3|9|-1|2|
000001295|2|1||Decimator conversion beamer|conversion, <a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits d3</a>|24|Ranged|1|3|7|-1|3|
000001295|3|1||Hellflamer|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-infantry 4+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|-1|1|
000001295|4|1||Soulburner petard|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-infantry 3+</a>, <a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>, <a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>|24|Ranged|4|3|2|0|1|
000001295|5|1||Storm laser|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|8|3|6|-1|1|
000001295|6|1||Armoured feet||Melee|Melee|5|3|6|0|1|
000001295|7|1||Decimator claw||Melee|Melee|5|3|14|-3|3|
000001295|8|1||Twin Decimator claws|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|Melee|Melee|5|3|14|-3|3|
000001297|1|1||Kytan gatling cannon||36|Ranged|18|3|6|-2|2|
000001297|2|1||Kytan cleaver – strike||Melee|Melee|4|3|14|-4|6|
000001297|3|2||Kytan cleaver – sweep||Melee|Melee|12|3|9|-3|2|
000001298|1|1||Demolisher cannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|24|Ranged|D6+3|3|14|-3|D6|
000001298|2|1||Hellmaw flame cannons|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|2D6|N/A|8|-1|1|
000001298|3|1||Scorpion cannon|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|15|3|5|-1|2|
000001298|4|1||Hellcrusher claws – strike||Melee|Melee|6|3|14|-3|6|
000001298|5|2||Hellcrusher claws – sweep||Melee|Melee|18|3|8|-2|2|
000001302|1|1||Combi-bolter|<a href="/wh40k10ed/the-rules/core-rules/#Rapid-Fire">rapid fire 2</a>|24|Ranged|2|3|4|0|1|
000001302|2|1||Conversion beam cannon|conversion, <a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits d3</a>|24|Ranged|1|3|7|-1|3|
000001302|3|1||Heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>|36|Ranged|3|3|5|-1|2|
000001302|4|1||Heavy flamer|<a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>, <a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>|12|Ranged|D6|N/A|5|-1|1|
000001302|5|1||Hunter-killer missile|one shot|48|Ranged|1|2|14|-3|D6|
000001302|6|1||Infernus cannon|<a href="/wh40k10ed/the-rules/core-rules/#Torrent">torrent</a>, <a href="/wh40k10ed/the-rules/core-rules/#Ignores-Cover">ignores cover</a>|12|Ranged|2D6|N/A|6|-1|1|
000001302|7|1||Lascannon||48|Ranged|1|3|12|-3|D6+1|
000001302|8|1||Magna-melta cannon|<a href="/wh40k10ed/the-rules/core-rules/#Melta">melta 4</a>|18|Ranged|2|3|12|-4|D6|
000001302|9|1||Plasma destroyer – standard|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|36|Ranged|D3|3|8|-2|2|
000001302|10|2||Plasma destroyer – supercharge|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>, <a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>|36|Ranged|D3|3|9|-3|3|
000001302|11|1||Armoured tracks||Melee|Melee|3|4|6|0|1|
000001310|1|1||Blade struts||Melee|Melee|8|4|6|-2|1|
000001311|1|1||Kharybdis storm launcher – frag|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|36|Ranged|2D6|3|4|0|1|
000001311|2|2||Kharybdis storm launcher – krak||36|Ranged|2|3|9|-2|D6|
000001311|3|1||Blade struts||Melee|Melee|12|4|8|-2|1|
000001311|4|1||Melta array|<a href="/wh40k10ed/the-rules/core-rules/#Extra-Attacks">extra attacks</a>|Melee|Melee|1|4|12|-4|D6+2|
000001317|1|1||Twin autocannon|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|2|3|9|-3|3|
000001317|2|1||Twin lascannon|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|1|3|12|-3|D6+1|
000001317|3|1||Armoured hull||Melee|Melee|3|4|6|0|1|
000001318|1|1||Autocannon||48|Ranged|2|3|9|-1|3|
000001318|2|1||Havoc launcher|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|48|Ranged|D6|3|5|0|1|
000001318|3|1||Twin lascannon|<a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|48|Ranged|1|3|12|-3|D6+1|
000001318|4|1||Armoured hull||Melee|Melee|6|4|6|0|1|
000001321|1|1||Hellstrike missile battery|<a href="/wh40k10ed/the-rules/core-rules/#Anti">anti-fly 4+</a>|72|Ranged|4|3|8|-2|3|
000001321|2|1||Lascannon||48|Ranged|1|3|12|-3|D6+1|
000001321|3|1||Thunderhawk heavy cannon|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|48|Ranged|D6+6|3|10|-2|3|
000001321|4|1||Turbo-laser destructor|<a href="/wh40k10ed/the-rules/core-rules/#Blast">blast</a>|96|Ranged|D3+1|3|20|-4|D6+6|
000001321|5|1||Twin heavy bolter|<a href="/wh40k10ed/the-rules/core-rules/#Sustained-Hits">sustained hits 1</a>, <a href="/wh40k10ed/the-rules/core-rules/#Twin-linked">twin-linked</a>|36|Ranged|3|3|5|-1|2|
000001321|6|1||Armoured hull||Melee|Melee|6|4|8|0|1|
000001329|1|1||Bloodlash||12|Ranged|9|2|8|0|2|
000001329|2|1||Axe of Khorne – strike||Melee|Melee|8|2|16|-4|D6+2|
000001329|3|2||Axe of Khorne – sweep||Melee|Melee|16|2|10|-2|2|
000001332|1|1||Phantasmagoria – focused witchfire|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>, <a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities">psychic</a>|18|Ranged|9|2|6|-2|1|
000001332|2|2||Phantasmagoria – witchfire|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>, <a href="/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities">psychic</a>|18|Ranged|6|2|6|-2|1|
000001332|3|1||Snapping claws|<a href="/wh40k10ed/the-rules/core-rules/#Devastating-Wounds">devastating wounds</a>, <a href="/wh40k10ed/the-rules/core-rules/#Extra-Attacks">extra attacks</a>|Melee|Melee|4|2|6|-2|3|
000001332|4|1||Souleater blade||Melee|Melee|6|2|9|-2|3|
000001333|1|1||Bolt of Tzeentch – focused witchfire|<a href="/wh40k10ed/the-rules/core-rules/#Hazardous">hazardous</a>, <a href="/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities">psychic</a>|24|Ranged|9|2|10|-2|D3|
000001333|2|2||Bolt of Tzeentch – witchfire|<a href="/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities">psychic</a>|24|Ranged|9|2|10|-1|1|
000001333|3|1||Staff of cataclysm|<a href="/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities">psychic</a>|Melee|Melee|6|3|8|-2|3|
000001333|4|1||Warpfire talons|<a href="/wh40k10ed/the-rules/core-rules/#Psychic-Weapons-and-Abilities">psychic</a>|Melee|Melee|12|3|4|-1|1|
000001336|1|1||Grasping tongue|<a href="/wh40k10ed/the-rules/core-rules/#Lethal-Hits">lethal hits</a>|9|Ranged|D3|4|5|0|1|
